GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 1 HP,Goblin Master HP,Overlord Fatigue,Goblin Minion 1 HP,Goblin Minion 2 HP,Hero 3 HP,Hero 4 HP,Goblin Minion 3 HP,Goblin Minion 4 HP,Hero 2 HP,Barghest Minion 2 HP,Barghest Minion 1 HP,Barghest Minion 3 HP,Barghest Master HP
126951839,Descent2e,2,ROUND_OVER,195,9,4,284,8,4,5,2,2,12,,2,,10,Dead,4,,8
126951839,Descent2e,3,ROUND_OVER,239,9,4,284,8,4,7,2,2,9,,2,,10,Dead,4,,7
126951839,Descent2e,4,GAME_OVER,240,0,4,284,8,4,7,2,2,9,,2,,10,Dead,4,,7
-1203609223,Descent2e,0,ROUND_OVER,87,10,4,285,8,4,1,2,2,10,,2,,10,6,6,,8
-1203609223,Descent2e,1,ROUND_OVER,131,10,4,285,8,3,3,2,2,10,,2,,10,6,6,,8
-1203609223,Descent2e,2,ROUND_OVER,172,10,4,285,8,3,5,2,2,10,,2,,10,6,6,,6
-1203609223,Descent2e,3,ROUND_OVER,230,10,4,285,8,3,7,2,2,10,,2,,10,6,5,,6
-1203609223,Descent2e,4,GAME_OVER,231,0,4,285,8,3,7,2,2,10,,2,,10,6,5,,6
-1323214870,Descent2e,0,ROUND_OVER,108,10,4,286,8,4,1,2,2,5,,2,,7,6,6,,8
-1323214870,Descent2e,1,ROUND_OVER,164,9,4,286,5,4,3,2,2,5,,2,,7,Dead,2,,8
-1323214870,Descent2e,2,ROUND_OVER,199,8,4,286,5,4,5,2,2,0,,2,,7,Dead,Dead,,3
-1323214870,Descent2e,3,GAME_OVER,202,0,4,286,5,4,5,2,2,0,,2,,7,Dead,Dead,,Dead
959109931,Descent2e,0,ROUND_OVER,94,10,4,287,10,2,1,2,2,10,,2,,14,6,6,,8
959109931,Descent2e,1,ROUND_OVER,138,10,4,287,10,2,3,2,2,10,,2,,11,6,6,,8
959109931,Descent2e,2,ROUND_OVER,178,9,4,287,10,2,5,2,2,10,,2,,11,6,6,,Dead
959109931,Descent2e,3,ROUND_OVER,227,9,4,287,10,2,7,2,2,10,,2,,11,6,6,,Dead
959109931,Descent2e,4,GAME_OVER,228,0,4,287,10,2,7,2,2,10,,2,,11,6,6,,Dead
559022089,Descent2e,0,ROUND_OVER,101,10,4,288,10,4,1,2,2,12,,2,,7,6,6,,8
559022089,Descent2e,1,ROUND_OVER,129,10,4,288,10,4,3,2,2,8,,2,,8,6,6,,8
559022089,Descent2e,2,ROUND_OVER,171,10,4,288,10,4,5,2,2,3,,2,,3,6,6,,8
559022089,Descent2e,3,ROUND_OVER,223,10,4,288,10,4,7,2,2,3,,2,,3,6,6,,8
559022089,Descent2e,4,GAME_OVER,224,0,4,288,10,4,7,2,2,3,,2,,3,6,6,,8
-1323421024,Descent2e,0,ROUND_OVER,105,9,4,289,14,4,1,2,2,10,,2,,8,6,6,,8
-1323421024,Descent2e,1,ROUND_OVER,152,9,4,289,14,4,3,2,2,10,,2,,6,Dead,6,,8
-1323421024,Descent2e,2,ROUND_OVER,206,9,4,289,14,4,5,2,2,10,,2,,6,Dead,6,,8
-1323421024,Descent2e,3,ROUND_OVER,249,9,4,289,14,4,7,2,2,10,,2,,6,Dead,6,,3
-1323421024,Descent2e,4,GAME_OVER,251,0,4,289,14,4,7,2,2,10,,2,,6,Dead,6,,3
806994786,Descent2e,0,ROUND_OVER,82,9,4,290,10,4,0,2,2,10,,2,,6,6,6,,8
806994786,Descent2e,1,ROUND_OVER,143,9,4,290,7,4,1,2,2,10,,2,,6,6,6,,8
806994786,Descent2e,2,ROUND_OVER,196,9,4,290,7,4,3,2,2,10,,2,,6,6,6,,5
806994786,Descent2e,3,ROUND_OVER,247,9,4,290,6,4,5,2,2,6,,2,,6,Dead,6,,2
806994786,Descent2e,4,ROUND_OVER,286,8,4,290,2,4,7,2,2,4,,2,,6,Dead,6,,2
806994786,Descent2e,5,GAME_OVER,287,0,4,290,2,4,7,2,2,4,,2,,6,Dead,6,,2
-1241361365,Descent2e,0,ROUND_OVER,91,10,4,291,4,4,1,2,2,12,,2,,8,6,6,,8
-1241361365,Descent2e,1,ROUND_OVER,142,10,4,291,8,4,3,2,2,12,,2,,8,6,6,,8
-1241361365,Descent2e,2,ROUND_OVER,179,10,4,291,8,4,5,2,2,12,,2,,8,4,6,,8
-1241361365,Descent2e,3,ROUND_OVER,233,10,4,291,8,4,7,2,2,12,,2,,8,4,5,,8
-1241361365,Descent2e,4,GAME_OVER,234,0,4,291,8,4,7,2,2,12,,2,,8,4,5,,8
-1531078731,Descent2e,0,ROUND_OVER,106,10,4,292,8,2,1,2,2,5,,2,,14,6,6,,8
-1531078731,Descent2e,1,ROUND_OVER,158,10,4,292,8,2,3,2,2,2,,2,,14,3,6,,8
-1531078731,Descent2e,2,ROUND_OVER,208,10,4,292,8,2,5,2,2,0,,2,,14,1,6,,8
-1531078731,Descent2e,3,ROUND_OVER,245,10,4,292,4,2,7,2,2,0,,2,,14,1,6,,8
-1531078731,Descent2e,4,GAME_OVER,246,0,4,292,4,2,7,2,2,0,,2,,14,1,6,,8
1770981253,Descent2e,0,ROUND_OVER,120,10,4,293,8,4,1,2,2,14,,1,,8,6,6,,8
1770981253,Descent2e,1,ROUND_OVER,165,10,4,293,8,4,3,2,2,14,,1,,8,6,6,,6
1770981253,Descent2e,2,ROUND_OVER,208,10,4,293,8,4,5,2,2,14,,1,,8,6,6,,6
1770981253,Descent2e,3,ROUND_OVER,261,10,4,293,8,4,7,2,2,14,,1,,8,4,6,,4
1770981253,Descent2e,4,GAME_OVER,262,0,4,293,8,4,7,2,2,14,,1,,8,4,6,,4
18914527,Descent2e,0,ROUND_OVER,95,10,4,294,12,4,1,2,2,10,,2,,8,5,6,,8
18914527,Descent2e,1,ROUND_OVER,160,10,4,294,12,4,3,2,2,10,,2,,8,5,6,,8
18914527,Descent2e,2,ROUND_OVER,206,10,4,294,12,4,5,2,2,12,,2,,8,3,6,,8
18914527,Descent2e,3,ROUND_OVER,251,10,4,294,12,4,7,2,2,12,,2,,8,1,6,,8
18914527,Descent2e,4,GAME_OVER,253,0,4,294,12,4,7,2,2,12,,2,,8,1,6,,8
-688343115,Descent2e,0,ROUND_OVER,78,10,4,295,10,4,1,2,2,8,,2,,8,6,6,,8
-688343115,Descent2e,1,ROUND_OVER,139,9,4,295,12,4,3,2,2,4,,2,,8,6,6,,8
-688343115,Descent2e,2,ROUND_OVER,194,10,4,295,12,4,5,2,2,1,,2,,8,6,2,,8
-688343115,Descent2e,3,ROUND_OVER,248,9,4,295,12,4,7,2,2,0,,2,,6,Dead,6,,8
-688343115,Descent2e,4,GAME_OVER,249,0,4,295,12,4,7,2,2,0,,2,,6,Dead,6,,8
292295698,Descent2e,0,ROUND_OVER,90,10,4,296,8,4,1,2,2,6,,2,,11,6,6,,8
292295698,Descent2e,1,ROUND_OVER,136,9,4,296,8,4,3,2,2,6,,2,,10,Dead,4,,8
292295698,Descent2e,2,ROUND_OVER,163,8,4,296,8,4,5,2,2,6,,2,,10,Dead,Dead,,7
292295698,Descent2e,3,ROUND_OVER,183,8,4,296,8,4,7,2,2,4,,2,,10,Dead,Dead,,6
292295698,Descent2e,4,GAME_OVER,184,0,4,296,8,4,7,2,2,4,,2,,10,Dead,Dead,,6
-1806225609,Descent2e,0,ROUND_OVER,117,10,4,297,8,4,1,2,2,5,,2,,12,4,6,,8
-1806225609,Descent2e,1,ROUND_OVER,162,10,4,297,6,4,3,2,2,8,,2,,12,4,3,,8
-1806225609,Descent2e,2,ROUND_OVER,201,10,4,297,1,4,5,2,2,8,,2,,12,4,1,,8
-1806225609,Descent2e,3,ROUND_OVER,248,9,4,297,0,4,7,2,2,8,,2,,12,Dead,4,,8
-1806225609,Descent2e,4,GAME_OVER,249,0,4,297,0,4,7,2,2,8,,2,,12,Dead,4,,8
758614468,Descent2e,0,ROUND_OVER,81,10,4,298,8,4,1,2,2,10,,2,,12,6,6,,8
758614468,Descent2e,1,ROUND_OVER,156,10,4,298,8,4,3,2,2,6,,2,,12,6,6,,8
758614468,Descent2e,2,ROUND_OVER,205,10,4,298,8,4,5,2,2,2,,2,,12,6,6,,8
758614468,Descent2e,3,ROUND_OVER,255,10,4,298,8,4,7,2,2,0,,2,,12,6,6,,8
758614468,Descent2e,4,GAME_OVER,256,0,4,298,8,4,7,2,2,0,,2,,12,6,6,,8
1150192065,Descent2e,0,ROUND_OVER,84,9,4,299,12,4,1,2,2,3,,2,,12,6,6,,8
1150192065,Descent2e,1,ROUND_OVER,131,10,4,299,10,4,3,2,2,7,,2,,10,6,6,,8
1150192065,Descent2e,2,ROUND_OVER,183,10,4,299,10,4,5,2,2,7,,2,,6,3,6,,8
1150192065,Descent2e,3,ROUND_OVER,224,10,4,299,10,4,7,2,2,7,,2,,7,3,6,,8
1150192065,Descent2e,4,GAME_OVER,225,0,4,299,10,4,7,2,2,7,,2,,7,3,6,,8
-1482576358,Descent2e,0,ROUND_OVER,122,10,4,300,10,4,1,2,2,8,,2,,8,4,6,,8
-1482576358,Descent2e,1,ROUND_OVER,161,10,4,300,10,4,3,2,2,8,,2,,8,2,6,,8
-1482576358,Descent2e,2,ROUND_OVER,204,10,4,300,10,4,5,2,2,8,,2,,8,2,6,,8
-1482576358,Descent2e,3,ROUND_OVER,243,10,4,300,10,4,7,2,2,8,,2,,5,1,6,,7
-1482576358,Descent2e,4,GAME_OVER,245,0,4,300,10,4,7,2,2,8,,2,,5,1,6,,7
546828834,Descent2e,0,ROUND_OVER,97,10,4,301,9,4,1,2,2,12,,2,,12,6,6,,8
546828834,Descent2e,1,ROUND_OVER,137,10,4,301,10,4,3,2,2,12,,2,,12,6,6,,8
546828834,Descent2e,2,ROUND_OVER,183,10,4,301,10,4,5,2,2,12,,2,,11,6,6,,8
546828834,Descent2e,3,ROUND_OVER,231,10,4,301,10,4,7,2,2,12,,2,,9,6,6,,8
546828834,Descent2e,4,GAME_OVER,232,0,4,301,10,4,7,2,2,12,,2,,9,6,6,,8
-984538200,Descent2e,0,ROUND_OVER,119,10,4,302,8,4,1,2,2,10,,2,,12,6,6,,8
-984538200,Descent2e,1,ROUND_OVER,159,10,4,302,8,4,3,2,2,10,,2,,7,6,6,,6
-984538200,Descent2e,2,ROUND_OVER,198,10,4,302,8,4,5,2,2,8,,2,,10,6,6,,5
-984538200,Descent2e,3,ROUND_OVER,235,9,4,302,8,4,7,2,2,5,,2,,9,2,6,,Dead
-984538200,Descent2e,4,GAME_OVER,236,0,4,302,8,4,7,2,2,5,,2,,9,2,6,,Dead
871250437,Descent2e,0,ROUND_OVER,90,10,4,303,8,4,0,2,2,10,,2,,12,6,2,,8
871250437,Descent2e,1,ROUND_OVER,135,10,4,303,2,4,1,2,2,10,,2,,8,6,2,,5
871250437,Descent2e,2,ROUND_OVER,184,9,4,303,8,4,3,2,2,8,,2,,12,6,2,,Dead
871250437,Descent2e,3,ROUND_OVER,212,8,4,303,8,4,5,2,2,8,,2,,10,Dead,1,,Dead
871250437,Descent2e,4,GAME_OVER,219,0,4,303,8,4,5,2,2,8,,2,,10,Dead,Dead,,Dead
-1550265676,Descent2e,0,ROUND_OVER,94,10,4,304,10,4,1,2,2,4,,2,,8,6,6,,8
-1550265676,Descent2e,1,ROUND_OVER,138,8,4,304,10,4,3,2,2,4,,2,,8,Dead,6,,Dead
-1550265676,Descent2e,2,GAME_OVER,152,2,4,304,10,4,3,2,2,4,,2,,8,Dead,Dead,,Dead
856801956,Descent2e,0,ROUND_OVER,111,10,4,305,14,4,1,2,1,8,,2,,12,6,6,,8
856801956,Descent2e,1,ROUND_OVER,150,10,4,305,14,4,3,2,1,8,,2,,12,6,6,,8
856801956,Descent2e,2,ROUND_OVER,202,10,4,305,14,4,5,2,1,8,,2,,12,6,6,,8
856801956,Descent2e,3,ROUND_OVER,248,10,4,305,14,4,7,2,1,4,,2,,12,6,3,,8
856801956,Descent2e,4,GAME_OVER,249,0,4,305,14,4,7,2,1,4,,2,,12,6,3,,8
-826630308,Descent2e,0,ROUND_OVER,108,10,4,306,8,4,1,2,2,8,,2,,12,6,6,,8
-826630308,Descent2e,1,ROUND_OVER,149,9,4,306,8,4,3,2,2,8,,2,,12,6,6,,Dead
-826630308,Descent2e,2,ROUND_OVER,169,8,4,306,8,4,5,2,2,8,,2,,12,Dead,5,,Dead
-826630308,Descent2e,3,ROUND_OVER,197,8,4,306,8,4,7,2,2,8,,2,,12,Dead,3,,Dead
-826630308,Descent2e,4,GAME_OVER,198,0,4,306,8,4,7,2,2,8,,2,,12,Dead,3,,Dead
1806031019,Descent2e,0,ROUND_OVER,111,10,4,307,10,4,1,2,2,11,,2,,8,6,6,,8
1806031019,Descent2e,1,ROUND_OVER,149,10,4,307,10,4,3,2,2,12,,2,,8,6,5,,8
1806031019,Descent2e,2,ROUND_OVER,194,10,4,307,10,4,5,2,2,12,,2,,7,5,5,,8
1806031019,Descent2e,3,ROUND_OVER,242,10,4,307,10,4,7,2,2,12,,2,,8,5,5,,8
1806031019,Descent2e,4,GAME_OVER,243,0,4,307,10,4,7,2,2,12,,2,,8,5,5,,8
-958543015,Descent2e,0,ROUND_OVER,122,10,4,308,8,4,1,2,2,12,,2,,5,6,6,,8
-958543015,Descent2e,1,ROUND_OVER,162,10,4,308,8,4,3,2,2,12,,2,,5,6,2,,8
-958543015,Descent2e,2,ROUND_OVER,207,10,4,308,5,4,5,2,2,12,,2,,5,6,1,,8
-958543015,Descent2e,3,ROUND_OVER,242,9,4,308,5,4,7,2,2,12,,2,,5,Dead,4,,8
-958543015,Descent2e,4,GAME_OVER,243,0,4,308,5,4,7,2,2,12,,2,,5,Dead,4,,8
-1428266273,Descent2e,0,ROUND_OVER,114,10,4,309,8,4,1,2,2,8,,2,,10,6,6,,8
-1428266273,Descent2e,1,ROUND_OVER,145,10,4,309,8,4,3,2,2,8,,2,,10,1,6,,8
-1428266273,Descent2e,2,ROUND_OVER,170,9,4,309,8,4,5,2,2,7,,2,,10,Dead,6,,4
-1428266273,Descent2e,3,ROUND_OVER,190,8,4,309,8,4,7,2,2,7,,2,,10,Dead,2,,Dead
-1428266273,Descent2e,4,GAME_OVER,191,0,4,309,8,4,7,2,2,7,,2,,10,Dead,2,,Dead
-1144365011,Descent2e,0,ROUND_OVER,97,10,4,310,10,4,1,2,2,8,,2,,14,6,6,,8
-1144365011,Descent2e,1,ROUND_OVER,151,10,4,310,10,4,3,2,2,8,,2,,14,6,6,,7
-1144365011,Descent2e,2,ROUND_OVER,195,10,4,310,10,4,5,2,2,5,,2,,14,6,3,,4
-1144365011,Descent2e,3,ROUND_OVER,233,10,4,310,10,4,7,2,2,2,,2,,14,3,3,,3
-1144365011,Descent2e,4,GAME_OVER,234,0,4,310,10,4,7,2,2,2,,2,,14,3,3,,3
955966020,Descent2e,0,ROUND_OVER,100,10,4,311,8,4,1,2,2,12,,2,,8,6,6,,8
955966020,Descent2e,1,ROUND_OVER,131,9,4,311,8,4,3,2,2,12,,2,,8,6,6,,Dead
955966020,Descent2e,2,ROUND_OVER,169,9,4,311,8,4,5,2,2,12,,2,,3,1,6,,Dead
955966020,Descent2e,3,ROUND_OVER,217,8,4,311,8,4,7,2,2,9,,2,,8,Dead,6,,Dead
955966020,Descent2e,4,GAME_OVER,218,0,4,311,8,4,7,2,2,9,,2,,8,Dead,6,,Dead
-1289106182,Descent2e,0,ROUND_OVER,97,10,4,312,12,4,1,2,2,10,,2,,5,6,6,,8
-1289106182,Descent2e,1,ROUND_OVER,149,10,4,312,12,4,3,2,2,10,,2,,3,6,6,,8
-1289106182,Descent2e,2,ROUND_OVER,214,10,4,312,11,4,5,2,2,10,,2,,3,6,6,,8
-1289106182,Descent2e,3,ROUND_OVER,264,10,4,312,7,4,7,2,2,10,,2,,3,6,3,,8
-1289106182,Descent2e,4,GAME_OVER,265,0,4,312,7,4,7,2,2,10,,2,,3,6,3,,8
306648016,Descent2e,0,ROUND_OVER,88,10,4,313,14,4,1,2,1,7,,2,,10,6,6,,8
306648016,Descent2e,1,ROUND_OVER,136,10,4,313,14,4,3,2,1,7,,2,,8,6,6,,8
306648016,Descent2e,2,ROUND_OVER,181,10,4,313,14,4,5,2,1,7,,2,,8,3,6,,8
306648016,Descent2e,3,ROUND_OVER,208,9,4,313,14,4,7,2,1,7,,2,,8,Dead,3,,5
306648016,Descent2e,4,GAME_OVER,210,0,4,313,14,4,7,2,1,7,,2,,4,Dead,3,,5
600701797,Descent2e,0,ROUND_OVER,95,9,4,314,7,4,0,2,2,12,,2,,8,6,6,,8
600701797,Descent2e,1,ROUND_OVER,169,10,4,314,8,4,1,2,2,12,,2,,8,6,6,,8
600701797,Descent2e,2,ROUND_OVER,211,10,4,314,8,4,3,2,2,9,,2,,8,6,4,,8
600701797,Descent2e,3,ROUND_OVER,270,10,4,314,8,4,5,2,2,9,,2,,8,6,4,,8
600701797,Descent2e,4,ROUND_OVER,325,10,4,314,8,4,7,2,2,11,,2,,8,6,4,,8
600701797,Descent2e,5,GAME_OVER,326,0,4,314,8,4,7,2,2,11,,2,,8,6,4,,8
1293571835,Descent2e,0,ROUND_OVER,90,10,4,315,13,4,1,2,2,10,,2,,8,6,6,,8
1293571835,Descent2e,1,ROUND_OVER,149,10,4,315,13,4,3,2,2,8,,2,,8,6,6,,3
1293571835,Descent2e,2,ROUND_OVER,190,9,4,315,13,4,5,2,2,2,,2,,8,6,6,,Dead
1293571835,Descent2e,3,ROUND_OVER,230,9,4,315,13,4,7,2,2,4,,2,,5,3,6,,Dead
1293571835,Descent2e,4,GAME_OVER,232,0,4,315,13,4,7,2,2,4,,2,,5,3,6,,Dead
-928673503,Descent2e,0,ROUND_OVER,96,10,4,316,12,4,1,2,2,12,,2,,8,6,6,,8
-928673503,Descent2e,1,ROUND_OVER,153,10,4,316,12,4,3,2,2,12,,2,,8,6,6,,8
-928673503,Descent2e,2,ROUND_OVER,198,10,4,316,7,4,5,2,2,12,,2,,8,6,6,,8
-928673503,Descent2e,3,ROUND_OVER,251,10,4,316,12,4,7,2,2,12,,2,,5,6,6,,4
-928673503,Descent2e,4,GAME_OVER,252,0,4,316,12,4,7,2,2,12,,2,,5,6,6,,4
2078679456,Descent2e,0,ROUND_OVER,121,10,4,317,12,4,1,2,2,7,,2,,8,6,6,,8
2078679456,Descent2e,1,ROUND_OVER,148,10,4,317,11,4,3,2,2,10,,2,,8,6,6,,8
2078679456,Descent2e,2,ROUND_OVER,196,10,4,317,10,4,5,2,2,7,,2,,8,6,6,,6
2078679456,Descent2e,3,ROUND_OVER,242,10,4,317,7,4,7,2,2,4,,2,,8,6,5,,6
2078679456,Descent2e,4,GAME_OVER,243,0,4,317,7,4,7,2,2,4,,2,,8,6,5,,6
1138126872,Descent2e,0,ROUND_OVER,123,10,4,318,8,4,1,2,2,10,,2,,12,6,6,,8
1138126872,Descent2e,1,ROUND_OVER,160,10,4,318,8,4,3,2,2,10,,2,,12,6,6,,4
1138126872,Descent2e,2,ROUND_OVER,203,10,4,318,8,4,5,2,2,10,,2,,12,6,6,,1
1138126872,Descent2e,3,ROUND_OVER,249,10,4,318,8,4,7,2,2,10,,2,,12,6,6,,1
1138126872,Descent2e,4,GAME_OVER,250,0,4,318,8,4,7,2,2,10,,2,,12,6,6,,1
1859555597,Descent2e,0,ROUND_OVER,97,10,4,319,8,4,1,2,2,10,,2,,14,6,6,,8
1859555597,Descent2e,1,ROUND_OVER,132,9,4,319,8,4,3,2,2,8,,2,,14,Dead,6,,8
1859555597,Descent2e,2,ROUND_OVER,174,9,4,319,8,4,5,2,2,10,,2,,14,Dead,6,,8
1859555597,Descent2e,3,ROUND_OVER,224,9,4,319,8,4,7,2,2,10,,2,,12,Dead,4,,8
1859555597,Descent2e,4,GAME_OVER,226,0,4,319,8,4,7,2,2,10,,2,,12,Dead,4,,8
-1386619562,Descent2e,0,ROUND_OVER,111,10,4,320,12,4,1,2,2,10,,2,,10,6,6,,8
-1386619562,Descent2e,1,ROUND_OVER,150,10,4,320,12,4,3,2,2,10,,2,,10,6,6,,5
-1386619562,Descent2e,2,ROUND_OVER,195,10,4,320,8,4,5,2,2,10,,2,,10,3,6,,5
-1386619562,Descent2e,3,ROUND_OVER,240,9,4,320,8,4,7,2,2,10,,2,,10,Dead,6,,5
-1386619562,Descent2e,4,GAME_OVER,241,0,4,320,8,4,7,2,2,10,,2,,10,Dead,6,,5
-815505094,Descent2e,0,ROUND_OVER,118,10,4,321,14,4,1,2,2,8,,2,,10,6,6,,8
-815505094,Descent2e,1,ROUND_OVER,156,10,4,321,14,4,3,2,2,8,,2,,10,6,6,,8
-815505094,Descent2e,2,ROUND_OVER,203,10,4,321,14,4,5,2,2,8,,2,,10,6,2,,8
-815505094,Descent2e,3,ROUND_OVER,243,9,4,321,11,4,7,2,2,8,,2,,10,Dead,6,,8
-815505094,Descent2e,4,GAME_OVER,245,0,4,321,11,4,7,2,2,8,,2,,10,Dead,6,,8
111777564,Descent2e,0,ROUND_OVER,101,10,4,322,5,4,1,2,2,8,,2,,10,6,4,,8
111777564,Descent2e,1,ROUND_OVER,155,10,4,322,5,4,3,2,2,8,,2,,8,2,4,,8
111777564,Descent2e,2,ROUND_OVER,193,9,4,322,5,4,5,2,2,6,,2,,8,Dead,4,,8
111777564,Descent2e,3,ROUND_OVER,234,8,4,322,5,4,7,2,2,6,,2,,8,Dead,Dead,,6
111777564,Descent2e,4,GAME_OVER,235,0,4,322,5,4,7,2,2,6,,2,,8,Dead,Dead,,6
-2100851080,Descent2e,0,ROUND_OVER,104,10,4,323,8,4,1,2,2,10,,2,,12,6,6,,8
-2100851080,Descent2e,1,ROUND_OVER,134,10,4,323,8,4,3,2,2,10,,2,,11,6,6,,8
-2100851080,Descent2e,2,ROUND_OVER,188,10,4,323,8,4,5,2,2,10,,2,,9,6,6,,5
-2100851080,Descent2e,3,ROUND_OVER,223,10,4,323,8,4,7,2,2,10,,2,,9,6,3,,4
-2100851080,Descent2e,4,GAME_OVER,224,0,4,323,8,4,7,2,2,10,,2,,9,6,3,,4
-820601661,Descent2e,0,ROUND_OVER,111,10,4,324,8,4,1,2,2,9,,2,,12,6,6,,8
-820601661,Descent2e,1,ROUND_OVER,150,9,4,324,12,4,3,2,2,9,,2,,12,Dead,6,,8
-820601661,Descent2e,2,ROUND_OVER,184,9,4,324,10,4,5,2,2,9,,2,,12,Dead,6,,6
-820601661,Descent2e,3,ROUND_OVER,217,9,4,324,9,4,7,2,2,9,,2,,12,Dead,6,,1
-820601661,Descent2e,4,GAME_OVER,218,0,4,324,9,4,7,2,2,9,,2,,12,Dead,6,,1
-1793559779,Descent2e,0,ROUND_OVER,91,10,4,325,10,4,0,2,2,10,,2,,3,6,6,,8
-1793559779,Descent2e,1,ROUND_OVER,139,10,4,325,10,4,1,2,2,10,,2,,3,1,6,,8
-1793559779,Descent2e,2,ROUND_OVER,169,9,4,325,10,4,3,2,2,10,,2,,3,Dead,6,,3
-1793559779,Descent2e,3,ROUND_OVER,191,8,4,325,10,4,5,2,2,10,,2,,3,Dead,1,,Dead
-1793559779,Descent2e,4,GAME_OVER,196,1,4,325,10,4,5,2,2,10,,2,,3,Dead,Dead,,Dead
1091309400,Descent2e,0,ROUND_OVER,108,10,4,326,10,4,1,2,2,8,,2,,14,6,6,,8
1091309400,Descent2e,1,ROUND_OVER,150,10,4,326,10,4,3,2,2,8,,2,,14,4,6,,8
1091309400,Descent2e,2,ROUND_OVER,206,10,4,326,7,4,5,2,2,8,,2,,14,2,6,,6
1091309400,Descent2e,3,ROUND_OVER,257,10,4,326,3,4,7,2,2,8,,2,,14,2,6,,1
1091309400,Descent2e,4,GAME_OVER,259,0,4,326,3,4,7,2,2,8,,2,,14,2,6,,1
1740218866,Descent2e,0,ROUND_OVER,104,10,4,327,10,4,1,2,2,8,,2,,12,6,6,,8
1740218866,Descent2e,1,ROUND_OVER,157,10,4,327,8,4,3,2,2,8,,2,,12,6,6,,8
1740218866,Descent2e,2,ROUND_OVER,221,10,4,327,8,4,5,2,2,8,,2,,12,6,6,,8
1740218866,Descent2e,3,ROUND_OVER,283,10,4,327,8,4,7,2,2,8,,2,,12,6,6,,8
1740218866,Descent2e,4,GAME_OVER,284,0,4,327,8,4,7,2,2,8,,2,,12,6,6,,8
1786736666,Descent2e,0,ROUND_OVER,107,10,4,328,8,4,1,2,2,6,,2,,12,6,6,,8
1786736666,Descent2e,1,ROUND_OVER,153,9,4,328,8,4,3,2,2,0,,2,,12,Dead,6,,8
1786736666,Descent2e,2,ROUND_OVER,176,8,4,328,8,4,5,2,2,6,,2,,12,Dead,Dead,,7
1786736666,Descent2e,3,GAME_OVER,182,2,4,328,8,4,5,2,2,6,,2,,12,Dead,Dead,,Dead
-1646862478,Descent2e,0,ROUND_OVER,114,9,4,329,10,4,0,2,2,8,,2,,12,Dead,6,,8
-1646862478,Descent2e,1,ROUND_OVER,164,9,4,329,10,4,1,2,2,8,,2,,12,Dead,6,,8
-1646862478,Descent2e,2,ROUND_OVER,212,9,4,329,10,4,3,2,2,8,,2,,12,Dead,6,,8
-1646862478,Descent2e,3,ROUND_OVER,261,9,4,329,8,4,5,2,2,8,,2,,12,Dead,6,,8
-1646862478,Descent2e,4,ROUND_OVER,313,9,4,329,9,4,7,2,2,8,,2,,12,Dead,6,,8
-1646862478,Descent2e,5,GAME_OVER,314,0,4,329,9,4,7,2,2,8,,2,,12,Dead,6,,8
1493641793,Descent2e,0,ROUND_OVER,121,10,4,330,8,4,0,2,2,12,,2,,10,3,6,,8
1493641793,Descent2e,1,ROUND_OVER,167,10,4,330,8,4,1,2,2,12,,2,,10,3,6,,4
1493641793,Descent2e,2,ROUND_OVER,210,9,4,330,8,4,3,2,2,12,,2,,10,3,6,,Dead
1493641793,Descent2e,3,ROUND_OVER,247,8,4,330,8,4,5,2,2,12,,2,,10,Dead,6,,Dead
1493641793,Descent2e,4,ROUND_OVER,282,8,4,330,8,4,7,2,2,12,,2,,6,Dead,6,,Dead
1493641793,Descent2e,5,GAME_OVER,283,0,4,330,8,4,7,2,2,12,,2,,6,Dead,6,,Dead
-2086551780,Descent2e,0,ROUND_OVER,113,10,4,331,9,4,1,1,2,8,,2,,12,6,6,,8
-2086551780,Descent2e,1,ROUND_OVER,147,9,4,331,14,4,3,1,2,4,,2,,8,Dead,6,,8
-2086551780,Descent2e,2,ROUND_OVER,184,9,4,331,11,4,5,1,2,4,,2,,8,Dead,5,,8
-2086551780,Descent2e,3,ROUND_OVER,223,8,4,331,8,4,7,1,2,4,,2,,10,Dead,Dead,,8
-2086551780,Descent2e,4,GAME_OVER,224,0,4,331,8,4,7,1,2,4,,2,,10,Dead,Dead,,8
1668732854,Descent2e,0,ROUND_OVER,106,10,4,332,8,4,1,1,2,14,,2,,8,6,6,,8
1668732854,Descent2e,1,ROUND_OVER,143,10,4,332,8,4,3,1,2,14,,2,,8,6,6,,4
1668732854,Descent2e,2,ROUND_OVER,186,10,4,332,8,4,5,1,2,14,,2,,4,6,6,,3
1668732854,Descent2e,3,ROUND_OVER,232,10,4,332,8,4,7,1,2,14,,2,,2,3,6,,2
1668732854,Descent2e,4,GAME_OVER,233,0,4,332,8,4,7,1,2,14,,2,,2,3,6,,2
-2120261791,Descent2e,0,ROUND_OVER,90,10,4,333,14,4,1,2,2,12,,2,,10,6,6,,8
-2120261791,Descent2e,1,ROUND_OVER,142,9,4,333,14,4,3,2,2,12,,2,,10,Dead,6,,8
-2120261791,Descent2e,2,ROUND_OVER,176,9,4,333,13,4,5,2,2,12,,2,,10,Dead,4,,8
-2120261791,Descent2e,3,ROUND_OVER,208,8,4,333,14,4,7,2,2,12,,2,,10,Dead,Dead,,7
